x,y,label
3.403,-0.5089,3.0
-2.473,-1.018,4.0
-1.683,3.375,6.0
-3.444,-4.252,7.0
-1.171,-0.8224,9.0
0.1916,-0.3863,8.0
3.001,-5.365,1.0
-0.585,0.3433,8.0
-1.685,-2.004,4.0
-1.099,-2.05,9.0
-0.4283,0.474,2.0
0.6102,-0.1184,8.0
-2.133,2.349,6.0
0.08269,0.6162,2.0
-1.907,-3.683,7.0
1.93,3.664,0.0
0.8382,3.57,0.0
-3.966,2.686,6.0
-0.07574,-2.9,7.0
1.467,-0.02931,5.0
0.6582,-0.1773,8.0
-2.429,4.166,6.0
-0.2096,4.259,0.0
-2.793,-0.3788,9.0
2.594,0.8879,3.0
-1.86,-2.375,7.0
1.864,-6.0,1.0
3.113,0.06238,3.0
0.9495,1.729,5.0
-2.512,-1.101,4.0
2.797,0.1317,3.0
2.823,-0.1704,3.0
1.635,0.5243,5.0
1.38,-0.7674,5.0
-2.328,3.736,6.0
2.047,-1.138,3.0
0.3411,3.557,0.0
0.003306,1.103,2.0
3.203,0.08609,3.0
-3.543,-0.3731,4.0
-0.1684,1.254,2.0
1.805,-0.6016,3.0
1.045,5.378,0.0
-2.457,-1.651,9.0
-1.292,-1.728,9.0
-1.337,-1.83,4.0
-3.037,-5.289,7.0
-0.4686,1.434,2.0
1.334,-1.289,8.0
-2.105,-1.33,4.0
-2.914,-4.941,7.0
1.772,4.241,0.0
-2.137,2.777,6.0
0.7441,3.214,2.0
-0.7602,-0.2132,8.0
2.236,0.2285,5.0
-0.5132,1.467,2.0
0.4021,-0.06166,8.0
0.5922,-0.8086,5.0
-2.9,-3.589,7.0
2.227,0.5262,3.0
1.23,4.879,0.0
1.431,1.39,8.0
0.001892,1.109,2.0
-1.473,-1.548,3.0
-0.1785,1.26,2.0
0.5814,-0.2353,8.0
-0.6452,1.334,2.0
1.567,-0.2274,5.0
1.59,-0.1378,5.0
-3.266,-2.291,7.0
-2.152,3.737,6.0
-2.31,-0.9538,4.0
0.5775,1.492,6.0
0.2536,-0.2399,8.0
-2.033,-0.9956,4.0
0.09054,-0.8715,8.0
-0.4544,0.9195,2.0
-1.601,-3.808,7.0
-3.662,-0.6721,4.0
-0.3954,-0.7114,5.0
-0.5544,1.353,2.0
1.347,4.657,0.0
3.515,0.112,3.0
-0.197,0.3488,9.0
-2.021,-1.552,4.0
-1.707,1.747,6.0
-1.748,-3.926,7.0
-0.549,1.043,2.0
0.3744,-0.937,5.0
2.416,-4.172,6.0
1.515,-5.538,1.0
2.212,-5.46,1.0
0.3221,0.4625,2.0
2.888,0.1465,3.0
-3.401,2.353,6.0
-2.429,-4.112,7.0
0.4105,0.1954,8.0
-1.159,-4.488,7.0
-2.451,2.144,6.0
-2.35,1.379,4.0
0.5676,-0.4131,8.0
-1.727,-1.708,9.0
-2.538,-0.8065,4.0
0.09436,-1.096,8.0
-3.603,4.002,6.0
2.366,0.4331,3.0
1.157,-0.3085,8.0
1.841,-0.3088,3.0
2.684,-5.438,1.0
1.117,4.276,0.0
-2.905,3.635,6.0
-0.4442,1.282,2.0
-0.5192,1.339,2.0
0.5752,-0.4469,5.0
-2.345,3.221,6.0
-3.234,-1.636,9.0
1.561,1.068,5.0
0.7154,-0.2439,8.0
2.008,-5.174,1.0
-3.057,-0.9326,4.0
1.365,-4.967,1.0
-1.875,-5.011,7.0
0.4939,0.5047,8.0
-2.35,-0.8964,4.0
-3.361,2.106,6.0
1.652,-5.201,1.0
0.6655,-0.4324,8.0
-2.972,-0.8309,4.0
2.002,-0.2631,3.0
2.308,-4.801,1.0
-0.7348,1.538,2.0
1.008,0.3011,8.0
1.604,5.021,0.0
0.454,0.04543,8.0
1.647,0.6289,5.0
-2.855,-1.11,9.0
1.021,-1.084,1.0
-3.267,0.07748,4.0
-0.3992,1.34,2.0
0.7424,1.604,0.0
1.352,1.969,2.0
-1.712,-4.035,7.0
1.335,3.095,0.0
0.1975,-2.354,9.0
0.6914,3.446,0.0
-0.1991,1.205,2.0
2.149,0.2405,5.0
-1.555,-4.223,7.0
-2.714,2.752,6.0
-2.125,-4.556,7.0
-1.824,-1.636,9.0
-1.43,-1.139,4.0
-0.03829,0.6731,2.0
-2.366,3.899,6.0
-0.5047,1.219,2.0
-2.839,-0.8644,4.0
-1.626,-1.255,4.0
0.7399,-0.2187,8.0
0.8774,3.356,0.0
-2.397,-2.104,4.0
-1.973,-0.8556,4.0
0.732,-0.428,5.0
0.9458,-0.2361,8.0
0.3878,3.71,0.0
-2.564,2.96,6.0
0.5179,-0.3346,8.0
-1.701,-1.354,9.0
0.6065,-0.3654,8.0
2.336,0.7474,5.0
-1.733,2.697,6.0
-2.473,-1.387,9.0
2.294,4.064,0.0
-2.294,-1.549,4.0
0.2819,-0.03375,8.0
-2.578,-4.888,7.0
2.975,-3.828,1.0
1.993,0.6849,3.0
-2.485,-1.143,4.0
0.1651,0.9952,5.0
0.3454,-0.244,8.0
0.8474,4.082,0.0
-1.988,-1.1,9.0
2.443,-5.288,1.0
1.417,0.04661,3.0
2.995,-0.4624,3.0
-3.731,3.078,6.0
-1.759,-1.196,9.0
0.1141,-0.01111,8.0
-1.492,-4.208,7.0
3.614,-4.516,1.0
1.829,3.703,0.0
0.2978,1.013,5.0
-1.525,-3.917,7.0
2.375,-5.888,1.0
-3.24,-5.025,7.0
0.5718,-0.3392,5.0
0.1081,0.9432,2.0
-2.025,-3.857,7.0
-1.464,-1.623,9.0
2.0,-5.304,1.0
0.382,-0.4538,8.0
1.915,0.2999,5.0
-0.4278,1.52,2.0
-3.288,-0.4425,4.0
-1.324,-1.78,9.0
-3.235,-0.1249,4.0
-1.622,-4.55,7.0
-0.735,1.213,2.0
-0.2276,0.9559,2.0
2.397,0.1898,3.0
-3.354,-0.2831,4.0
-2.25,-1.588,9.0
2.78,-4.019,1.0
-2.408,-1.164,9.0
-0.4844,1.288,2.0
3.388,-5.311,1.0
-1.171,-4.034,7.0
-3.054,-1.03,9.0
-2.975,0.05053,4.0
-2.233,-1.324,4.0
1.113,-2.831,1.0
-3.163,3.728,6.0
-2.281,-4.727,7.0
-0.2426,1.026,2.0
-1.258,-3.828,7.0
0.3339,-0.1269,8.0
0.8358,1.875,8.0
2.96,-4.858,1.0
-1.993,-1.596,9.0
-1.991,-4.134,7.0
2.038,-5.849,1.0
2.103,-4.79,1.0
-1.951,-4.995,7.0
1.93,0.5912,5.0
1.646,0.5688,3.0
2.669,-0.2654,3.0
1.596,-0.2675,5.0
2.216,-5.371,1.0
2.869,-0.0476,3.0
-2.007,-4.249,7.0
-3.057,1.897,6.0
1.526,-5.165,1.0
2.861,0.03277,3.0
0.08642,-0.1996,8.0
-1.637,-4.113,7.0
1.284,0.4457,5.0
-0.6318,-0.9637,9.0
-0.06921,2.155,9.0
2.572,3.748,0.0
2.724,3.793,0.0
-0.3181,1.169,2.0
0.6959,-0.1946,8.0
0.1245,0.7735,8.0
0.1436,-0.4449,2.0
2.494,0.5557,3.0
-1.522,-4.536,7.0
2.437,-5.008,1.0
3.218,-0.1719,3.0
2.546,4.483,0.0
1.323,-0.452,3.0
-1.806,-1.07,4.0
-2.254,-1.25,4.0
1.73,-0.2536,3.0
0.7108,-0.3709,8.0
-1.785,-1.478,9.0
-0.5751,1.372,2.0
2.178,-0.5015,3.0
-1.75,-1.347,9.0
-1.855,-5.134,7.0
1.829,-5.214,1.0
1.714,-5.238,1.0
-2.995,-3.775,7.0
0.5974,3.7,0.0
-3.521,0.4872,4.0
-1.331,-2.335,9.0
-3.939,3.225,6.0
1.516,0.2998,5.0
-2.346,-1.62,9.0
1.88,-5.499,1.0
-0.1254,-1.695,7.0
1.309,3.11,0.0
-0.4039,0.9329,2.0
1.694,4.053,0.0
1.077,4.782,0.0
-3.012,-0.7305,4.0
-2.978,2.472,6.0
-2.579,-4.947,7.0
0.6886,2.737,0.0
-1.85,-4.305,7.0
1.81,-5.622,1.0
-2.415,-0.7422,4.0
-3.903,2.399,6.0
-2.88,-0.6939,4.0
1.104,-0.2054,5.0
-3.518,-0.8642,4.0
-3.163,-1.498,9.0
-2.496,-1.467,9.0
1.726,-4.994,1.0
-3.235,-4.624,7.0
-1.964,-1.853,9.0
1.481,-0.3404,5.0
2.484,-0.2672,3.0
1.997,-0.7509,3.0
0.5658,-0.366,8.0
-1.124,1.419,2.0
1.372,0.9274,3.0
-3.141,2.566,6.0
-0.3927,1.593,2.0
0.2936,0.4569,2.0
2.216,-4.021,1.0
1.627,-5.529,1.0
2.414,-5.383,1.0
-0.03352,0.5074,1.0
2.116,-5.919,1.0
-2.876,2.459,6.0
-1.814,-1.48,9.0
0.6651,-0.9563,8.0
-3.131,-0.9818,4.0
2.681,-0.1432,3.0
-1.379,-3.76,7.0
1.884,-4.952,1.0
-2.757,4.109,6.0
-2.589,-0.8254,4.0
-1.813,-1.073,5.0
0.9681,3.112,0.0
-3.71,-0.7993,4.0
-2.862,-3.726,7.0
-2.296,-0.9311,4.0
0.00494,1.037,2.0
-3.463,-0.4778,4.0
1.092,4.491,0.0
-1.354,-4.363,7.0
2.287,2.986,0.0
1.93,-5.183,1.0
-2.03,-1.011,9.0
-0.3758,-1.462,8.0
0.4429,0.2793,8.0
-2.371,3.148,6.0
1.144,3.021,0.0
1.112,5.751,0.0
-2.551,-2.41,4.0
0.3949,-5.462,9.0
-1.905,3.379,6.0
0.7177,0.01558,8.0
0.03639,1.009,2.0
-0.7792,1.647,2.0
2.775,0.1796,3.0
1.646,0.9138,8.0
-2.326,-0.6558,4.0
0.4583,0.7605,8.0
-0.3419,2.363,2.0
-0.09433,0.8964,2.0
1.629,-5.333,1.0
-2.248,-4.224,7.0
2.194,0.9776,5.0
-2.69,-0.7694,4.0
-2.765,-1.072,4.0
1.601,3.658,0.0
-2.051,0.2955,4.0
1.716,1.219,3.0
0.2505,-1.838,9.0
-3.301,-4.755,7.0
2.202,0.3492,3.0
2.975,-5.532,1.0
1.169,3.659,0.0
1.884,-5.588,1.0
-0.4067,1.298,2.0
2.206,0.4363,5.0
-0.8001,-2.057,9.0
-0.259,1.189,2.0
1.877,-5.225,1.0
0.0536,4.011,0.0
2.926,-5.368,1.0
0.4483,0.1001,8.0
-2.166,-1.421,9.0
1.55,-5.542,1.0
-2.101,0.2294,6.0
0.2659,-0.5438,8.0
2.158,-0.1668,3.0
0.4815,-0.1813,8.0
-2.204,-1.543,9.0
2.742,-0.1096,3.0
-2.768,3.876,6.0
0.1664,0.6878,2.0
0.7466,-0.008512,8.0
3.061,-0.5545,3.0
-0.2099,1.181,2.0
0.9824,-2.399,2.0
1.675,-6.05,1.0
2.287,3.949,0.0
-3.278,-0.6128,4.0
-0.2939,-0.0124,2.0
-1.508,-2.141,9.0
0.04014,1.422,2.0
-3.369,-1.277,4.0
1.439,-0.8118,3.0
-2.079,-5.168,7.0
-1.907,-1.837,9.0
1.932,-5.5,1.0
0.5489,-0.9973,5.0
0.04711,1.329,2.0
-1.741,-1.322,4.0
-1.463,-1.37,9.0
0.7135,2.426,0.0
2.488,-0.3012,3.0
0.4787,-0.2172,8.0
2.149,0.4281,5.0
2.596,-0.5208,3.0
-0.4364,1.247,6.0
0.4379,4.192,0.0
-1.616,-2.045,9.0
-2.121,-1.018,4.0
-2.66,3.239,6.0
-0.6198,0.9703,2.0
0.5465,-0.2261,5.0
0.6301,3.315,0.0
0.0842,2.42,2.0
-1.419,-3.744,7.0
-3.309,-0.7978,4.0
-3.175,2.907,6.0
-2.672,2.242,6.0
0.3719,-0.2427,8.0
-3.306,2.974,6.0
-2.196,3.189,6.0
0.6546,0.1382,8.0
-2.685,2.77,6.0
-1.453,-1.61,9.0
1.443,-5.264,1.0
-1.285,-4.604,7.0
0.07738,1.109,2.0
1.624,1.143,5.0
-2.504,-1.409,9.0
-2.136,-1.703,9.0
1.307,2.656,0.0
-1.423,-3.915,7.0
-0.327,1.16,2.0
-2.169,-4.355,7.0
-2.085,2.592,6.0
-1.585,-3.988,7.0
2.363,3.32,0.0
-3.212,3.109,6.0
0.5137,-0.4,5.0
-0.8811,0.008868,2.0
-3.496,-0.1867,4.0
-1.349,-4.059,7.0
0.2395,1.05,2.0
1.227,5.247,0.0
-2.141,-1.591,9.0
-2.05,-1.326,9.0
-0.5517,1.484,2.0
-0.4287,0.7379,2.0
-1.636,-1.548,9.0
-3.408,-0.7357,4.0
-2.973,-0.8266,4.0
-0.4834,1.013,2.0
2.582,0.02372,3.0
2.694,0.367,3.0
-0.6748,1.587,2.0
1.46,-5.962,1.0
-3.504,-4.546,7.0
1.271,3.534,0.0
-1.55,-4.09,7.0
-1.7,1.993,6.0
-1.764,-0.6981,4.0
2.986,-4.93,1.0
2.32,0.1987,3.0
1.033,-0.01945,8.0
-1.245,-4.988,7.0
-2.526,-1.209,4.0
0.7544,0.5386,5.0
-2.033,-0.8699,9.0
-0.4055,1.636,2.0
1.619,-0.141,5.0
2.587,-5.709,1.0
1.197,-0.2976,8.0
-1.274,-3.965,7.0
2.768,-0.09436,3.0
-2.498,-2.912,7.0
2.919,-5.052,1.0
1.537,-0.7546,5.0
1.641,0.7988,5.0
1.231,3.626,0.0
-1.939,-0.9677,9.0
2.811,-5.462,1.0
-2.118,-0.8421,4.0
2.409,4.599,0.0
-1.309,2.298,6.0
2.115,-0.5357,3.0
1.542,0.4402,3.0
-2.668,2.163,6.0
1.608,5.187,0.0
-1.958,-1.065,4.0
-2.094,-1.402,9.0
-1.46,-3.563,7.0
1.879,1.124,5.0
1.774,-5.447,1.0
-1.269,2.871,6.0
0.3658,-0.2771,8.0
-1.552,-1.639,9.0
1.399,-0.03844,5.0
0.7127,-0.5052,5.0
-2.026,-4.659,7.0
-2.023,-1.353,9.0
2.24,-0.4395,3.0
0.8725,-0.05722,8.0
2.625,-0.3066,3.0
0.2892,-0.3491,8.0
2.121,-5.414,1.0
1.07,-1.04,5.0
2.967,0.1309,3.0
0.8781,0.6376,5.0
0.8014,3.351,0.0
1.511,-0.6229,5.0
2.204,0.1642,5.0
1.824,-0.2489,3.0
0.2597,-0.3804,8.0
-1.728,3.22,6.0
-1.904,-4.35,7.0
-0.9076,-4.58,7.0
-3.194,-4.725,7.0
2.805,-0.4444,3.0
-2.145,-4.504,7.0
2.572,3.266,0.0
1.202,0.3023,5.0
-1.682,-1.535,9.0
0.7281,2.515,0.0
-0.2463,1.741,2.0
0.7643,-1.049,5.0
1.324,1.114,5.0
3.537,0.1595,3.0
2.091,-5.224,1.0
-2.047,-4.455,7.0
-0.7878,-3.383,7.0
0.3741,-0.2808,8.0
-2.79,3.927,6.0
0.5978,-0.5986,5.0
-0.7979,-1.977,9.0
2.446,-0.06721,3.0
0.08877,0.05135,8.0
-2.291,-1.325,9.0
1.718,-0.3751,5.0
2.398,0.5716,3.0
-3.117,-4.677,7.0
-0.827,-0.3859,9.0
1.935,-5.234,1.0
-1.78,-4.607,7.0
1.357,5.101,0.0
1.849,4.412,0.0
2.725,0.4885,3.0
-3.297,-4.984,7.0
-0.425,1.287,2.0
2.073,-0.141,5.0
-0.1602,0.3512,8.0
1.921,-5.69,1.0
0.9735,-0.2218,8.0
-2.545,2.605,6.0
-0.3934,1.336,2.0
-1.309,-1.644,9.0
2.263,-0.195,5.0
-2.751,-4.091,7.0
1.685,0.1339,5.0
-0.1164,-1.112,7.0
0.4772,-0.8767,8.0
-3.536,2.697,6.0
-0.1685,0.6617,2.0
1.084,-0.5283,5.0
1.631,-5.44,1.0
-3.368,-0.7823,4.0
0.7781,-0.03107,8.0
-2.25,-0.9084,4.0
1.457,0.3636,5.0
-0.008529,-0.931,8.0
2.612,-0.00274,3.0
0.7877,3.683,0.0
-2.507,4.41,6.0
-1.0,1.866,2.0
-1.951,-4.256,7.0
3.481,-0.2224,3.0
2.169,-0.3154,3.0
-0.1948,1.145,2.0
1.907,-5.491,1.0
2.194,4.656,0.0
-1.549,-4.506,7.0
2.504,-0.04949,3.0
-3.533,-1.128,4.0
-0.5267,3.419,0.0
2.591,0.1347,3.0
-1.042,-1.742,9.0
3.322,-0.2548,3.0
-0.8004,1.219,2.0
1.155,0.7588,8.0
-2.294,-0.8675,9.0
2.567,4.303,0.0
2.506,-0.2648,3.0
0.4541,-0.1145,8.0
2.225,4.344,0.0
-2.201,-3.696,7.0
-2.622,3.414,6.0
1.355,-0.4914,5.0
-2.564,-1.137,4.0
-2.04,-5.05,7.0
2.172,-0.4158,3.0
1.043,0.732,9.0
0.9873,4.027,0.0
0.1602,-0.01456,8.0
-1.405,3.574,6.0
0.1019,1.014,2.0
1.351,-0.4281,5.0
1.133,-4.046,6.0
3.058,-5.261,1.0
1.831,2.847,0.0
1.85,4.059,0.0
-0.9528,-0.5508,4.0
-1.701,-1.774,4.0
1.472,2.643,0.0
2.479,-5.321,1.0
-0.6815,1.945,2.0
2.953,0.4306,3.0
-0.4549,1.747,2.0
-1.33,-4.163,7.0
-2.305,-5.21,7.0
0.4362,-0.3345,8.0
0.3349,0.2609,5.0
-0.5858,1.552,2.0
1.535,1.15,5.0
-1.606,-4.345,7.0
-2.351,3.233,6.0
-1.331,-1.274,9.0
1.716,-5.38,1.0
-3.512,-0.9571,4.0
2.709,-4.985,1.0
-2.232,3.766,6.0
-2.911,-1.406,4.0
-0.5275,1.484,2.0
-3.087,-0.642,4.0
1.662,-0.3898,3.0
1.199,-0.8381,5.0
-2.337,-1.229,4.0
3.053,-0.1647,3.0
-1.5,-1.794,9.0
1.957,0.8646,5.0
2.226,3.868,0.0
1.629,-5.559,1.0
0.6039,0.4892,5.0
2.888,-0.2142,3.0
0.7214,-0.465,8.0
-2.051,-1.54,9.0
2.586,-5.298,1.0
-1.674,-1.633,9.0
-2.987,-4.704,7.0
-2.4,-1.188,9.0
1.131,-0.08592,5.0
0.6899,-0.706,5.0
-0.9204,1.576,2.0
-2.571,-4.067,7.0
-2.321,-1.189,4.0
-3.138,2.876,6.0
2.562,4.382,0.0
1.685,-5.444,1.0
1.732,-5.107,1.0
1.839,-5.636,1.0
1.49,4.338,0.0
-1.88,-0.8557,4.0
-2.681,-0.8926,4.0
-2.136,-3.688,7.0
-3.764,2.84,6.0
3.161,-0.1059,3.0
0.2567,1.714,0.0
2.149,4.696,0.0
-2.233,-1.233,4.0
3.226,0.04541,3.0
1.532,3.741,0.0
-2.032,3.026,6.0
2.746,-4.955,1.0
-1.415,-1.783,9.0
-1.758,2.028,6.0
1.768,-5.674,1.0
2.347,0.327,3.0
0.6994,-0.05577,8.0
3.061,-5.298,1.0
-0.3732,1.601,2.0
1.316,0.2854,5.0
-2.773,2.321,6.0
-0.9597,1.574,2.0
-1.665,-1.935,7.0
2.513,-0.3689,3.0
-2.34,2.796,6.0
0.7007,4.071,0.0
2.481,-3.936,1.0
-2.333,-2.575,9.0
-2.11,-4.52,7.0
-2.746,2.976,6.0
-3.82,2.428,6.0
-0.4682,-0.3449,8.0
-0.869,-2.408,9.0
-0.4393,1.473,2.0
-1.447,-0.887,9.0
1.24,-1.73,5.0
-0.1836,-0.3715,8.0
2.162,0.5336,3.0
3.678,-5.062,1.0
2.19,4.181,0.0
1.266,2.761,0.0
-3.147,-4.741,7.0
-2.338,3.649,6.0
-0.7318,3.66,6.0
-1.061,1.799,2.0
2.86,-3.716,1.0
-2.155,3.538,6.0
-1.534,-1.752,9.0
3.004,0.7973,3.0
1.606,-5.683,1.0
1.515,1.33,8.0
-2.645,2.886,6.0
-0.6778,-1.107,9.0
0.9183,3.866,0.0
-2.271,2.388,6.0
1.257,3.913,0.0
0.8725,3.325,0.0
1.356,4.42,0.0
-2.966,2.328,6.0
2.655,0.1261,3.0
1.376,-0.2781,5.0
-1.327,-1.651,9.0
-0.3515,-0.1615,3.0
-1.842,-1.35,4.0
1.154,-0.5216,5.0
1.135,0.3765,5.0
0.7681,0.05706,8.0
1.324,-0.04023,5.0
3.009,-0.4288,3.0
0.9305,3.939,0.0
-2.157,0.7329,4.0
3.062,4.54,0.0
1.371,1.264,2.0
-2.545,-1.6,9.0
-2.895,3.34,6.0
0.6109,-0.4577,8.0
-0.6384,1.099,2.0
3.206,-0.4511,3.0
2.062,-5.771,1.0
-0.5271,1.808,2.0
2.134,-5.045,1.0
3.679,-4.578,1.0
1.14,-0.3599,5.0
-1.851,2.199,6.0
-2.266,-1.822,9.0
0.1553,-0.00965,8.0
1.143,2.6,0.0
-2.955,2.953,6.0
-2.499,3.191,6.0
0.8221,-0.7965,5.0
1.186,-0.5684,5.0
2.534,0.09792,3.0
0.2304,0.03863,8.0
-3.566,2.454,6.0
0.3756,2.554,2.0
1.361,-5.044,1.0
-2.205,-1.174,4.0
0.5693,0.2383,5.0
-2.5,-0.8792,4.0
2.688,0.3303,3.0
-2.138,-4.042,7.0
0.7232,-0.2346,8.0
2.335,0.7774,5.0
1.976,4.596,0.0
-1.87,-0.8913,9.0
3.468,0.0602,3.0
1.658,0.5377,5.0
1.674,-5.815,1.0
2.678,-4.708,1.0
0.9483,4.3,0.0
-2.291,-0.7658,4.0
-2.768,-0.9044,4.0
-2.121,-3.545,7.0
0.9098,3.693,0.0
1.674,-5.491,1.0
-2.234,-2.911,7.0
1.27,3.938,0.0
1.552,-4.983,1.0
-3.045,2.265,6.0
1.999,-5.634,1.0
-2.844,-0.768,4.0
1.259,-0.1247,5.0
-3.62,2.473,6.0
-2.99,3.698,6.0
2.113,-0.3875,5.0
-3.566,-4.453,7.0
1.347,0.767,8.0
-2.616,-0.8423,4.0
-2.3,-0.9248,4.0
-2.068,-4.898,7.0
0.1207,1.069,2.0
1.578,0.2946,5.0
2.275,-0.401,3.0
-2.353,-4.925,7.0
2.616,3.927,0.0
-1.659,-4.752,7.0
-2.088,-4.576,7.0
-2.09,-1.249,9.0
-2.707,2.567,6.0
-2.744,-1.054,4.0
-0.4066,1.236,2.0
0.3578,-0.4814,8.0
1.276,0.09861,5.0
-3.048,-3.734,7.0
0.6444,0.04883,8.0
1.881,-0.2496,3.0
-1.336,-2.085,9.0
0.7542,-0.6076,5.0
0.578,-0.4781,8.0
-2.328,-1.505,9.0
-2.501,-1.667,9.0
0.3657,-0.4325,8.0
-0.8006,1.926,6.0
-0.3088,0.528,2.0
0.4637,-0.7781,8.0
-1.143,-1.312,9.0
-0.4913,1.453,2.0
2.396,-0.09547,3.0
-2.356,1.536,6.0
1.692,-4.629,1.0
1.725,-5.519,1.0
0.3439,0.253,8.0
-2.266,-1.164,9.0
2.149,-0.6443,3.0
-2.761,-0.7442,4.0
1.511,3.918,0.0
-2.254,-4.644,7.0
-2.026,-1.475,9.0
-2.999,2.828,6.0
-2.073,-1.739,4.0
1.92,-5.318,1.0
-2.391,-1.812,4.0
2.451,-5.336,1.0
2.436,0.2372,3.0
-2.566,-0.7943,4.0
-1.648,-1.577,9.0
2.193,-0.2851,3.0
2.376,-4.694,1.0
-2.429,-1.151,4.0
-1.634,-4.226,7.0
-1.297,-3.974,7.0
-3.324,-0.2507,4.0
-1.614,-3.995,7.0
-0.5538,1.462,2.0
-2.733,-1.484,9.0
3.09,0.7015,3.0
1.986,3.26,0.0
0.7249,-0.1892,8.0
1.313,1.821,8.0
0.3597,-0.4811,8.0
-2.667,-1.481,4.0
1.615,3.273,0.0
-3.264,-0.6201,4.0
-1.836,-1.317,4.0
1.82,-5.807,1.0
2.142,0.2509,5.0
-0.6159,1.627,2.0
0.3961,-0.1527,8.0
2.558,0.5211,3.0
-2.47,-0.7848,4.0
-2.669,-1.264,9.0
0.8661,-0.3851,5.0
-0.2274,1.158,2.0
0.644,-0.7128,8.0
2.023,-5.586,1.0
0.906,-0.222,5.0
1.349,-1.512,3.0
-0.4336,-2.909,7.0
-1.478,-2.327,9.0
-1.67,-0.2543,4.0
-0.8708,1.895,2.0
-0.5497,-0.02492,5.0
-2.433,1.919,6.0
0.6387,1.866,3.0
1.559,-0.1709,5.0
-1.541,-1.828,9.0
2.347,0.8338,3.0
0.8173,-1.407,5.0
-2.246,-1.581,9.0
-0.2515,-0.3922,3.0
2.968,-5.125,1.0
-2.474,-1.198,9.0
1.801,-2.379,5.0
1.296,-0.9801,3.0
2.02,3.862,0.0
-3.034,3.335,6.0
-2.104,-1.883,9.0
0.3921,-0.4728,8.0
-4.207,-0.8026,4.0
0.6307,3.839,0.0
-2.037,-0.229,4.0
-0.9517,-0.7416,9.0
-0.381,1.297,2.0
-1.858,-1.542,9.0
1.6,3.173,0.0
1.614,-4.59,1.0
0.7212,2.148,0.0
0.8526,-2.04,3.0
3.345,-4.432,1.0
-2.262,3.266,6.0
1.885,0.5285,5.0
0.3183,-0.9773,8.0
2.071,-4.996,1.0
1.018,0.1072,5.0
2.676,0.1483,3.0
1.408,-0.3092,3.0
-0.226,4.997,0.0
3.112,-0.7831,3.0
1.781,-0.02859,5.0
0.7037,-0.266,5.0
-1.787,-1.54,9.0
-1.008,-0.05774,2.0
0.3927,-0.3737,8.0
-1.813,-3.483,7.0
0.8267,4.119,0.0
-4.204,-0.4666,4.0
-2.088,-1.581,9.0
1.981,-5.105,1.0
-1.949,-1.658,9.0
-2.213,-4.626,7.0
-2.099,-4.03,7.0
0.4562,-0.2775,5.0
1.91,1.421,5.0
-0.02069,1.383,2.0
0.4096,4.026,0.0
-2.494,-1.329,9.0
2.357,-4.93,1.0
0.1893,0.5875,8.0
-1.89,3.003,6.0
0.5439,1.239,2.0
2.553,-0.6237,3.0
-1.649,-1.732,9.0
-3.476,2.721,6.0
-0.7368,1.954,2.0
1.896,-5.649,1.0
-1.951,-1.591,9.0
2.046,-5.92,1.0
2.677,-0.536,3.0
-0.8395,1.284,5.0
1.299,-0.446,5.0
1.39,2.855,0.0
1.463,-0.6818,3.0
-0.252,-0.5207,8.0
2.603,-0.007809,3.0
2.507,-0.7866,3.0
-1.618,-3.376,7.0
-2.128,1.967,6.0
0.2454,-0.2744,6.0
3.178,4.02,0.0
1.683,-5.047,1.0
-2.227,-0.9902,4.0
1.594,2.955,0.0
-2.483,3.45,6.0
-0.9535,-1.131,9.0
0.5401,-0.2375,8.0
1.528,-5.224,1.0
-0.1175,1.042,2.0
0.1904,-3.245,9.0
-2.485,-1.722,9.0
1.024,-0.6934,5.0
-2.187,-1.722,9.0
-1.434,-4.745,7.0
2.243,-0.05735,3.0
-4.304,-6.349,7.0
0.1188,-0.4302,8.0
2.186,4.513,0.0
2.097,-5.678,1.0
2.722,-0.1576,3.0
2.534,3.879,0.0
-2.501,-0.8014,4.0
-2.199,4.016,6.0
2.7,-5.533,1.0
2.586,3.093,0.0
-0.4412,0.2429,2.0
1.686,-0.2498,5.0
0.8774,0.4364,8.0
-3.326,-0.808,4.0
-2.917,-1.229,4.0
2.992,-5.21,1.0
2.014,-5.249,1.0
1.231,-0.4916,5.0
-2.024,-1.077,4.0
-0.1272,0.712,6.0
-2.385,2.073,6.0
1.151,4.067,0.0
-1.76,1.786,6.0
-2.036,-1.42,9.0
-1.268,1.307,2.0
-2.843,2.88,6.0
-0.5581,1.937,2.0
-2.855,-3.736,7.0
1.743,-4.789,1.0
-1.556,-4.313,7.0
-1.88,-1.776,9.0
-1.854,-0.3106,4.0
1.815,3.149,0.0
2.406,3.409,0.0
3.334,0.3614,3.0
0.6534,-0.004762,8.0
-0.1191,1.109,2.0
-0.6497,1.616,2.0
2.405,-0.7731,3.0
2.014,-5.635,1.0
-2.057,3.44,6.0
1.591,4.064,0.0
1.394,-0.341,5.0
-1.719,-3.845,7.0
-1.048,-5.211,7.0
-2.414,-1.669,9.0
-0.6563,1.48,2.0
-3.223,2.857,6.0
-1.411,-4.464,7.0
-0.5924,-2.165,9.0
-1.51,-4.295,7.0
0.2802,0.7307,8.0
-2.036,3.312,6.0
0.9349,-0.1549,8.0
0.5169,-0.6391,8.0
-1.54,-0.4328,4.0
-3.522,2.168,6.0
