x,y,label
0.04025,0.05285,4.0
0.5251,1.75,9.0
0.4036,1.732,9.0
0.784,0.288,3.0
2.821,1.228,7.0
-3.295,0.1655,0.0
0.5018,2.553,7.0
0.3596,3.018,7.0
-0.7091,0.1839,2.0
-0.5436,0.2847,3.0
-0.2001,-0.4473,2.0
0.2772,1.132,4.0
-4.065,-0.2491,0.0
-0.4496,0.5678,3.0
0.3138,0.9413,9.0
0.7582,1.096,9.0
0.3282,0.1324,8.0
0.7427,1.001,4.0
1.805,-1.894,1.0
-1.779,-1.455,0.0
-0.634,-1.184,6.0
-2.234,-1.834,0.0
0.8288,1.077,9.0
-0.2942,-1.687,6.0
0.5933,-0.2316,8.0
-1.125,-0.7559,6.0
1.786,-1.324,1.0
1.892,-1.493,1.0
0.2573,0.791,9.0
0.2456,0.3588,8.0
0.4957,1.035,9.0
-0.6251,-0.4987,2.0
-0.2941,0.002348,3.0
0.0814,-0.002532,5.0
0.006061,-0.3067,5.0
0.5015,1.166,9.0
0.7888,0.6982,4.0
-0.8373,-0.1187,2.0
1.39,-1.9,1.0
0.7952,1.213,9.0
0.8737,0.6101,4.0
-0.1465,0.2352,3.0
0.7145,1.23,9.0
-0.5928,-1.34,6.0
-2.437,-2.035,0.0
0.9117,0.7231,4.0
-2.313,-2.111,0.0
-0.6114,-2.082,6.0
-1.765,-1.501,0.0
1.614,-1.587,1.0
-0.9058,-0.2072,2.0
-0.2316,-0.3778,3.0
0.7201,0.9603,4.0
1.705,0.7127,7.0
0.3063,0.1808,8.0
1.031,1.657,9.0
-2.522,-1.358,0.0
1.783,-1.467,1.0
-0.7237,-0.2143,2.0
-0.3023,-0.3791,3.0
1.173,0.4892,4.0
1.348,0.5658,7.0
0.4037,-0.1257,8.0
1.316,1.267,9.0
-1.749,-1.43,0.0
1.878,-2.256,1.0
-1.431,0.2248,2.0
-0.02307,-0.2944,3.0
0.8734,0.7062,4.0
0.7521,-0.6533,5.0
-0.9349,-1.03,6.0
1.291,0.5887,7.0
0.4313,-0.0009614,8.0
1.079,1.238,9.0
0.01871,0.2842,8.0
0.1573,-0.05922,3.0
1.303,0.1521,4.0
2.014,0.8681,7.0
0.6571,-0.354,8.0
-0.6954,-1.095,6.0
-0.3107,-0.4852,3.0
1.178,0.11,4.0
-2.887,-1.899,0.0
0.685,0.8677,9.0
1.819,1.445,7.0
1.474,-1.63,1.0
0.9123,1.373,9.0
-0.1741,-0.1143,3.0
0.7817,-0.004903,8.0
0.8809,0.6732,4.0
1.793,0.8713,7.0
-0.08926,-0.5014,3.0
-2.457,-1.691,0.0
0.8159,1.308,9.0
1.746,-1.493,1.0
0.8111,0.8072,4.0
0.6666,-0.799,5.0
1.376,0.6665,4.0
-0.7968,-1.584,6.0
-0.6494,-0.6215,2.0
-3.12,-1.715,0.0
-0.8275,-0.9966,6.0
-0.3461,-0.5094,2.0
1.118,-1.465,1.0
1.062,-1.366,1.0
1.414,-1.487,1.0
1.318,-1.656,1.0
1.594,1.143,7.0
-0.5642,-0.7142,2.0
1.019,0.8979,4.0
1.246,1.475,7.0
0.4533,-0.2978,5.0
-0.2634,-0.4244,2.0
0.7124,0.7461,9.0
0.8649,0.7614,4.0
0.4858,-0.6323,5.0
0.4145,0.1784,8.0
0.8638,0.8265,4.0
-0.4605,-0.606,2.0
0.8927,0.9939,9.0
1.548,0.9011,7.0
-2.211,-1.29,0.0
-2.759,-1.914,0.0
1.552,0.8088,7.0
0.5098,-0.6582,5.0
1.364,-2.084,1.0
1.725,-2.146,1.0
2.002,1.383,7.0
-0.8542,-1.196,6.0
-0.8463,-1.318,6.0
-1.225,-0.662,6.0
0.02623,-0.02385,8.0
-0.5032,-0.4563,2.0
-0.3452,-0.509,2.0
1.365,0.7284,7.0
1.591,0.9086,7.0
0.7775,0.7762,4.0
-2.78,-1.906,0.0
-0.5229,-0.5612,2.0
0.7534,0.7212,4.0
-0.2255,-0.4598,2.0
1.991,-2.07,1.0
0.319,0.2231,8.0
0.892,1.148,9.0
-0.4669,-1.595,6.0
1.114,-2.075,1.0
-2.611,-1.834,0.0
0.7258,-0.7897,5.0
0.8708,1.069,9.0
-1.251,-0.8099,6.0
1.163,1.331,9.0
0.3383,-0.1042,8.0
-2.773,-1.661,0.0
0.02547,-0.5482,3.0
-2.655,-1.762,0.0
0.3341,0.07541,8.0
-0.326,-0.3163,3.0
1.341,0.7,9.0
-0.9883,-1.148,6.0
-0.05909,-0.3553,3.0
-2.744,-1.606,0.0
1.689,-1.557,1.0
-0.6608,-0.13,2.0
-0.2702,-0.08283,3.0
-0.1295,2.368,4.0
-0.4982,0.4476,5.0
-1.5,-0.07115,6.0
2.068,0.8681,7.0
-1.647,-1.487,0.0
2.248,-1.558,1.0
-0.7303,0.1947,2.0
-0.2102,-0.1738,3.0
0.6206,1.252,4.0
0.01088,0.2843,5.0
-1.35,-0.1888,6.0
3.529,0.6492,7.0
0.155,0.08238,8.0
1.167,0.9767,9.0
-1.116,-0.8417,0.0
1.341,-2.36,1.0
-0.6149,-0.423,2.0
-0.1169,-0.06786,3.0
-0.0006197,1.859,4.0
0.2215,-0.257,5.0
-1.243,-0.426,6.0
1.919,1.451,7.0
-0.05706,0.09314,8.0
0.4928,0.01566,5.0
0.09761,1.855,4.0
0.4439,0.612,8.0
1.196,1.814,7.0
0.2635,1.424,4.0
1.367,3.572,7.0
1.729,1.756,7.0
0.06019,0.1779,3.0
1.641,0.8281,9.0
0.3168,0.5254,8.0
0.1881,0.4038,8.0
-0.1044,0.3112,3.0
2.223,-1.507,1.0
-0.211,0.1539,5.0
0.2603,0.1942,8.0
-0.5075,-0.3887,2.0
1.614,0.7353,7.0
-0.8846,2.736,4.0
-0.7326,-0.2262,2.0
2.426,-2.33,1.0
0.2662,-0.3251,5.0
-0.5956,1.764,4.0
0.105,0.08875,5.0
0.1749,0.0941,5.0
0.5627,0.2097,8.0
-1.429,-0.4444,6.0
0.07108,1.628,4.0
-0.7009,1.814,4.0
-0.5401,2.263,4.0
2.775,-0.6857,1.0
0.09107,0.2637,8.0
1.262,0.6316,7.0
-0.2424,-0.04465,5.0
-0.02801,-0.3363,5.0
1.761,-1.375,1.0
-0.1405,-0.1816,8.0
0.07552,1.94,9.0
2.73,-1.883,1.0
0.03272,0.07535,3.0
-0.7063,-2.537,6.0
-0.06811,0.3026,3.0
-0.1438,0.3496,3.0
-0.6742,-0.121,2.0
-0.1985,-0.1395,2.0
-1.551,-0.2796,6.0
0.89,1.092,9.0
0.3736,1.413,9.0
-2.238,0.3045,6.0
0.2368,-0.0205,5.0
0.1786,-0.3123,5.0
-0.1109,-0.21,3.0
-0.2485,-0.251,3.0
0.3334,0.03936,8.0
1.75,-1.159,1.0
-0.5158,-1.642,6.0
0.0905,-0.1964,5.0
-1.221,-0.4686,6.0
0.6967,0.07073,8.0
1.957,-1.88,1.0
0.5688,1.297,9.0
3.118,0.9688,7.0
-1.271,-0.2396,6.0
0.1712,0.3358,8.0
-0.2816,-0.1955,3.0
1.858,1.088,7.0
0.4021,1.961,4.0
2.777,0.929,7.0
-2.676,-0.7435,0.0
0.938,1.232,9.0
-1.705,-1.341,0.0
-1.876,-0.6555,0.0
0.1496,0.004096,3.0
1.107,0.1355,7.0
1.377,0.5747,9.0
-0.06397,-0.2553,3.0
-2.49,-1.42,0.0
-0.6107,-0.2446,2.0
-1.817,-1.028,0.0
1.434,-2.36,1.0
-2.113,-2.379,0.0
1.638,-1.947,1.0
-1.746,-1.568,0.0
0.5917,1.173,4.0
-1.801,-2.091,0.0
1.214,-2.015,1.0
-2.409,-1.393,0.0
0.8013,0.6947,4.0
1.544,0.7328,7.0
1.323,0.5217,9.0
-1.199,-0.8295,6.0
-0.7075,-0.03264,2.0
-0.867,-0.3924,6.0
-0.5566,-0.2494,2.0
-0.5169,-0.3685,2.0
1.06,0.6765,9.0
1.384,0.5652,9.0
-2.218,-1.078,0.0
1.721,-1.069,1.0
-0.5621,-0.4887,2.0
-0.4532,0.3368,3.0
0.4783,1.448,4.0
-0.1561,0.322,5.0
-1.046,-0.8289,6.0
2.056,1.559,7.0
0.7675,0.6567,8.0
0.3294,2.238,9.0
-2.091,-0.9108,0.0
1.399,-1.575,1.0
-0.5509,-0.5506,2.0
-0.5759,0.5787,3.0
0.7922,1.035,4.0
-0.313,0.442,5.0
-0.5611,-2.148,6.0
1.602,3.823,7.0
0.8768,0.5181,8.0
-0.1144,1.809,9.0
-2.627,-1.293,0.0
1.46,-1.569,1.0
-0.4167,-0.611,2.0
-0.4392,0.1626,3.0
0.5933,1.063,4.0
-0.1425,0.3195,5.0
-0.3652,-2.087,6.0
2.313,1.856,7.0
0.6778,0.2523,8.0
0.953,1.828,9.0
1.497,-0.2581,8.0
-0.9108,-0.8882,0.0
-0.1703,0.2138,5.0
-0.7985,-1.39,6.0
-0.4221,-2.737,6.0
-2.91,-1.396,0.0
1.156,0.02029,8.0
-1.597,-1.424,0.0
-0.4475,-0.5997,2.0
-0.3516,0.02835,3.0
2.015,2.334,7.0
1.573,0.9963,9.0
0.7532,0.9303,4.0
1.625,2.826,7.0
1.61,-2.056,1.0
0.8554,1.671,9.0
1.396,-1.758,1.0
2.135,2.512,7.0
1.598,-1.43,1.0
0.6333,0.8666,4.0
-2.36,-1.397,0.0
-2.308,-0.9102,0.0
0.4634,1.301,4.0
1.455,-1.827,1.0
2.205,1.704,7.0
0.01494,0.01529,5.0
1.997,2.542,7.0
1.472,-1.897,1.0
-0.2563,0.2628,3.0
-0.377,0.02752,3.0
-0.3084,0.06164,3.0
-0.3253,-1.32,1.0
-0.5825,-1.673,6.0
0.5458,1.541,9.0
2.563,1.938,7.0
0.3827,0.5706,4.0
-0.1753,0.1779,3.0
-2.608,-0.656,0.0
-0.3251,-0.5552,2.0
-0.1733,0.1995,5.0
-0.5262,-0.555,2.0
-1.253,-0.4167,6.0
-2.431,-0.9427,0.0
1.648,-0.188,8.0
0.02144,2.081,9.0
0.4333,1.381,4.0
-0.2627,0.07938,3.0
-0.2239,0.3681,5.0
0.339,1.189,4.0
0.9353,-0.02401,8.0
1.812,-1.899,1.0
-0.02111,0.01543,5.0
0.6037,1.543,9.0
-2.127,-1.051,0.0
-0.4671,-2.764,6.0
0.7735,0.9252,4.0
-0.1646,0.1703,3.0
-0.1127,-1.369,6.0
-0.2,-0.102,3.0
-0.2304,0.03302,3.0
0.7117,0.3915,8.0
1.57,-1.561,1.0
0.5994,1.031,4.0
1.356,1.622,7.0
-0.3985,0.5009,5.0
1.823,2.075,7.0
-0.5127,-0.5649,2.0
-0.4491,-0.5466,2.0
-2.372,-0.7349,0.0
-3.029,-0.6156,0.0
2.027,-1.045,1.0
1.225,1.717,7.0
1.913,1.011,7.0
0.5897,1.379,9.0
0.04169,-0.1544,5.0
0.5512,1.661,9.0
0.8021,0.07307,8.0
-0.4219,2.185,9.0
-0.3788,-1.748,6.0
0.8642,0.2975,8.0
0.3863,0.5786,8.0
-0.5386,-0.6006,2.0
-0.476,0.2543,3.0
-1.107,-0.3697,6.0
2.149,-1.052,1.0
-0.756,-0.2418,2.0
0.1666,1.943,9.0
1.037,-0.001237,8.0
0.2435,1.633,9.0
-0.1154,0.1833,5.0
-0.4864,-0.7096,2.0
-0.3503,-3.468,6.0
-0.7099,-0.3101,2.0
0.6426,1.234,4.0
0.965,0.06872,8.0
0.6008,0.9554,4.0
-0.05597,-3.389,6.0
-0.3493,0.3048,5.0
-1.591,-2.286,0.0
2.03,-1.985,1.0
0.1146,-0.4218,5.0
-0.602,-1.936,6.0
2.82,1.351,7.0
-0.001911,0.297,8.0
0.8064,1.342,9.0
-2.272,-0.986,0.0
1.926,-2.216,1.0
-0.8958,0.1914,2.0
-0.1867,-0.1904,3.0
-0.08705,0.4047,4.0
-0.03144,-0.2302,5.0
-1.34,-0.2455,6.0
1.845,2.017,7.0
0.08472,0.4269,8.0
0.8097,1.547,9.0
-3.124,-0.6857,0.0
1.922,-1.454,1.0
-0.962,-0.03874,2.0
-0.1966,-0.1629,3.0
0.7731,0.8159,4.0
-0.07866,-0.7559,5.0
-1.138,-0.9808,6.0
1.122,3.16,7.0
0.2002,0.3208,8.0
0.7517,1.351,9.0
1.295,1.831,7.0
0.6013,0.8874,4.0
-0.5303,-0.4496,2.0
-3.009,-1.34,0.0
0.9932,1.07,9.0
-2.978,-1.271,0.0
1.835,-1.792,1.0
-0.02445,-0.02576,5.0
0.0911,0.3028,8.0
0.1927,0.277,8.0
-1.646,-0.8733,0.0
-0.5607,-0.4306,2.0
1.981,2.12,7.0
0.1226,0.2958,8.0
0.6442,1.019,4.0
0.6262,0.8855,4.0
-1.237,-0.3133,6.0
1.758,-2.411,1.0
-2.479,-0.9441,0.0
0.7655,0.6583,4.0
0.1531,-0.5262,5.0
-0.05307,0.1539,3.0
0.7806,1.635,9.0
0.7256,1.037,4.0
-0.6089,-0.2004,2.0
-2.739,-0.5289,0.0
0.2203,0.1111,5.0
-2.867,-0.6186,0.0
2.197,-1.632,1.0
-0.1226,-0.226,3.0
-0.7525,-0.07958,2.0
0.2237,1.928,9.0
0.8705,-1.103,1.0
-1.721,0.1971,6.0
-2.507,-0.8402,0.0
2.137,-2.016,1.0
1.706,-1.997,1.0
0.1068,0.2784,8.0
-2.741,-1.248,0.0
0.1872,0.6334,4.0
1.532,3.37,7.0
1.666,2.311,7.0
-1.118,-0.7063,6.0
-0.1529,-0.2195,3.0
-1.377,-0.1256,6.0
-2.632,-0.6573,0.0
2.204,0.6277,7.0
-0.1729,-0.2558,3.0
-0.07958,0.1259,5.0
0.5562,0.9992,4.0
-0.6701,-0.2801,2.0
0.7188,0.825,4.0
1.991,-2.248,1.0
0.08757,0.3327,8.0
-0.2426,-0.06703,3.0
0.2717,-0.04973,5.0
-1.374,-0.2059,6.0
1.993,2.297,7.0
-1.874,-1.581,0.0
-1.223,-0.5802,6.0
1.604,2.294,7.0
1.344,-2.297,1.0
-0.5807,-0.446,2.0
-0.1747,0.03655,5.0
0.1969,0.2425,8.0
1.543,-1.799,1.0
0.6555,0.9957,9.0
-0.07674,-0.2152,3.0
0.1353,0.3581,8.0
-0.5959,-0.2389,2.0
-0.1961,0.629,8.0
1.485,0.5488,7.0
-1.137,-0.8823,6.0
2.342,1.607,7.0
1.369,-1.491,1.0
0.7273,0.6162,4.0
-1.232,-0.5141,6.0
-0.6223,-0.1862,2.0
1.004,1.292,9.0
-0.1877,-0.2796,3.0
-1.882,-0.5217,0.0
2.879,-0.6256,1.0
-0.6959,-0.09468,2.0
-0.337,0.094,3.0
-0.2255,1.716,4.0
-0.4963,0.304,5.0
-0.799,-1.78,6.0
0.3769,2.404,7.0
-2.387,-0.5347,0.0
3.509,-0.7069,1.0
-0.8185,0.1382,2.0
-0.5185,0.2954,3.0
-0.2834,1.874,4.0
-0.5491,0.326,5.0
-0.5994,-0.1394,0.0
2.836,-0.5967,1.0
-0.7157,0.00443,2.0
-0.4721,0.4594,8.0
-0.003114,2.266,9.0
2.891,-0.8382,1.0
0.1808,1.231,4.0
-1.344,-1.969,0.0
0.01288,1.498,9.0
-0.2101,0.2836,5.0
-1.671,-0.4858,0.0
-0.3354,0.3925,8.0
-2.516,-1.03,0.0
1.695,1.28,7.0
1.223,1.438,7.0
2.438,-0.994,1.0
2.951,-0.8678,1.0
-0.4747,0.09392,2.0
0.07474,1.587,9.0
-0.3455,0.3898,3.0
-1.221,-0.459,6.0
1.795,1.836,7.0
-0.5615,-0.0611,2.0
-0.02117,0.02262,3.0
-0.3339,0.2182,8.0
2.212,-0.6734,1.0
-0.6502,-0.1828,2.0
0.3619,1.191,9.0
-0.5246,0.2676,8.0
-0.327,0.3137,8.0
0.6556,2.634,7.0
2.663,-0.6222,1.0
0.7822,2.43,7.0
2.097,-0.6999,1.0
2.862,-0.6282,1.0
-2.368,-0.6025,0.0
-0.3829,0.2647,3.0
0.3722,0.9643,4.0
-0.5856,-0.02442,2.0
-1.251,0.009843,6.0
-0.08064,1.418,4.0
0.881,1.943,7.0
0.3873,1.119,4.0
-0.2022,-0.1064,2.0
2.763,1.227,7.0
0.2771,0.9673,4.0
0.169,1.394,9.0
2.009,-0.7605,1.0
-1.16,-0.5805,0.0
-1.395,-0.07715,6.0
-0.4134,0.3969,8.0
-0.1621,-0.05085,5.0
-0.3309,0.1581,5.0
-0.4349,0.2564,5.0
-0.1497,0.1603,3.0
-0.414,0.2498,5.0
0.355,1.323,9.0
2.377,1.438,7.0
0.4885,1.008,4.0
0.01499,0.18,8.0
-0.2725,0.5791,5.0
-0.01698,1.666,9.0
-1.388,-0.1601,6.0
-0.1362,1.684,9.0
-0.2112,0.4281,3.0
-3.25,-0.6919,0.0
-0.1699,0.1475,3.0
0.01639,-0.04977,8.0
0.2757,1.774,9.0
2.016,-0.7231,1.0
0.0526,0.5367,8.0
2.094,-0.7279,1.0
-0.6473,-2.284,6.0
-2.038,-0.6523,0.0
-1.654,-1.031,0.0
2.276,-0.3215,1.0
-0.7673,-0.1548,2.0
-0.2901,0.3107,3.0
0.1689,1.191,4.0
0.2349,0.13,5.0
-1.208,-0.3593,6.0
1.585,0.9662,7.0
0.3807,0.3652,8.0
0.352,1.975,9.0
-2.405,0.3698,0.0
2.61,-0.6222,1.0
-0.7989,-0.05361,2.0
-0.4025,0.3475,3.0
0.1951,1.143,4.0
0.1341,-0.5588,5.0
-1.521,0.1365,6.0
0.03437,2.607,7.0
0.4313,-0.9546,8.0
0.2327,1.953,9.0
-1.885,0.04027,0.0
2.291,-0.3027,1.0
-0.6424,-0.03374,2.0
-0.4215,0.1444,3.0
0.06136,0.9805,4.0
0.01171,-0.1265,5.0
-1.258,-0.1553,6.0
-0.03743,2.601,7.0
0.06522,0.6744,8.0
0.2624,1.915,9.0
-0.4018,0.3067,3.0
0.1625,-0.1823,5.0
-0.29,0.06055,3.0
-0.4793,-0.1023,2.0
0.004198,1.447,9.0
-0.353,0.007355,3.0
-0.6388,-0.1922,2.0
2.732,-0.5052,1.0
0.1819,0.8699,4.0
0.08003,-0.05615,5.0
0.389,-0.1885,5.0
-0.3552,-0.1536,2.0
-0.3117,0.4462,3.0
-0.814,-0.06152,2.0
2.839,-0.738,1.0
-0.6201,0.348,3.0
-0.01834,1.73,9.0
0.09975,2.675,7.0
-0.6438,-0.3612,2.0
1.331,-0.05574,1.0
-0.5734,-0.499,2.0
0.282,0.5913,8.0
0.7085,1.355,9.0
2.209,-1.063,1.0
0.1566,0.5937,8.0
0.06286,0.6154,8.0
0.5035,2.259,7.0
-0.2125,0.6307,8.0
2.528,-0.7065,1.0
-2.13,-0.7169,0.0
-1.25,-0.5615,0.0
1.399,0.6454,7.0
1.896,0.7164,7.0
0.1027,0.4249,8.0
0.8325,2.211,7.0
0.4139,-0.6152,5.0
-2.68,-0.7841,0.0
-1.182,-0.3915,6.0
-0.02728,-0.2032,1.0
-0.09599,-0.172,5.0
0.7051,2.206,7.0
0.6044,0.9846,4.0
-0.2971,-3.07,6.0
2.294,-1.181,1.0
-0.6197,-0.0935,2.0
0.06625,0.3723,5.0
-3.224,-0.04055,0.0
0.4493,2.571,7.0
0.6548,1.498,9.0
0.1612,1.621,9.0
-3.961,-0.4974,0.0
-0.4851,0.1732,3.0
0.1304,0.3407,8.0
-0.4485,1.436,4.0
0.4648,0.3815,4.0
0.09223,0.6077,8.0
3.131,-1.0,1.0
-0.005401,0.6869,8.0
-1.284,-0.2909,6.0
0.1257,0.4118,5.0
-0.3694,1.276,9.0
-2.988,-0.174,0.0
-3.011,-0.2861,0.0
-3.236,-0.1692,0.0
-0.4558,0.3832,3.0
0.406,2.199,7.0
2.972,-0.9129,1.0
-1.394,0.005126,6.0
0.2902,0.7241,4.0
-0.5548,-0.3388,2.0
-0.7682,-1.478,6.0
-1.284,-0.1875,6.0
-3.298,-0.2783,0.0
0.2734,1.326,4.0
0.009886,0.2184,5.0
0.05497,0.9487,4.0
2.561,-0.5383,1.0
-0.3169,0.1384,3.0
0.2169,0.5542,8.0
-1.354,-0.2631,6.0
-0.5791,0.5472,3.0
-0.2178,1.522,9.0
-0.03111,1.469,9.0
0.4273,-0.4636,5.0
0.04387,1.874,9.0
-0.2928,0.2355,3.0
2.184,0.737,7.0
0.0146,0.5266,8.0
-0.009818,0.2409,5.0
-1.287,-0.2853,6.0
0.08786,1.39,4.0
0.4029,1.854,7.0
-1.117,-0.1651,6.0
-0.6895,-0.1527,2.0
-0.4292,0.04851,2.0
-2.333,-0.1857,0.0
0.09635,1.482,9.0
0.9947,0.3579,4.0
-2.049,-0.7935,0.0
2.085,-1.117,1.0
-0.553,-0.4451,2.0
-0.4698,0.3388,3.0
-0.8614,2.733,4.0
-0.2046,0.4732,5.0
-1.192,-1.629,6.0
1.113,2.288,7.0
1.086,0.03485,8.0
0.4184,0.9936,9.0
-1.828,-0.7751,0.0
2.176,-1.449,1.0
-0.6063,-0.324,2.0
-0.1729,1.557,3.0
0.5935,-0.9019,5.0
-0.9782,-0.8044,6.0
-1.932,-0.7665,0.0
1.697,-1.217,1.0
-0.6084,-0.3261,2.0
-0.4749,0.503,3.0
0.5505,0.9439,4.0
-0.1482,-0.03934,5.0
-0.4965,-1.553,6.0
0.6115,-0.03499,8.0
1.934,0.2167,7.0
1.196,-1.227,1.0
-0.1679,0.1462,3.0
-0.3512,-0.4055,2.0
-0.3573,-0.1095,8.0
-2.716,-1.553,0.0
1.71,1.162,7.0
0.1349,-1.035,5.0
0.7369,1.03,9.0
-0.3058,1.706,9.0
-1.125,-0.7882,6.0
-2.18,-1.416,0.0
0.8003,0.8715,9.0
0.8377,0.9421,4.0
1.357,-2.152,1.0
-0.2171,-0.2553,3.0
-0.5682,-0.5322,2.0
1.821,-1.263,1.0
-0.5267,-0.3836,2.0
-0.2138,0.2233,3.0
0.5897,0.211,8.0
-0.1362,0.2741,3.0
-0.662,-0.3364,2.0
-1.259,-0.5101,6.0
-0.1804,0.4967,5.0
-0.8666,-1.243,6.0
0.02796,-0.002229,8.0
-0.8731,-0.2252,2.0
0.1768,2.957,7.0
0.3869,1.293,4.0
0.6693,0.07732,8.0
2.487,-1.736,1.0
0.2034,0.4137,8.0
-1.386,-1.583,0.0
-0.1468,-0.04466,5.0
-0.5041,-0.1954,3.0
1.055,1.765,9.0
-1.076,3.078,4.0
2.038,-1.067,1.0
-0.4131,1.988,9.0
-0.6381,-0.3862,2.0
2.241,-1.453,1.0
0.9117,1.4,9.0
-1.152,-0.5807,6.0
2.372,1.806,7.0
0.5706,1.51,9.0
-2.782,-1.3,0.0
0.7552,0.672,4.0
-0.501,-2.675,6.0
2.123,-1.962,1.0
2.36,1.406,7.0
-0.3919,0.05587,3.0
0.1706,-0.1111,8.0
2.384,1.519,7.0
-0.6313,-0.1778,2.0
-0.3171,2.123,9.0
-1.203,-0.7128,6.0
-0.09677,0.2883,5.0
0.6339,-0.2425,8.0
-0.2195,0.1523,3.0
1.512,0.942,9.0
-2.494,-1.391,0.0
-0.05631,0.2369,5.0
2.231,1.011,7.0
1.62,-2.591,1.0
-0.6962,-1.473,6.0
1.855,-1.868,1.0
-1.665,-1.697,0.0
0.8136,1.646,9.0
-0.8822,0.4007,3.0
-0.4818,0.222,3.0
0.1523,0.8844,4.0
0.5263,0.8117,4.0
-1.432,-1.278,0.0
-0.2327,-2.606,6.0
-0.4759,-0.4963,2.0
-0.1617,-0.01226,5.0
0.4401,0.7965,4.0
-0.5053,-0.3499,2.0
0.07605,0.6557,3.0
-0.9423,2.792,4.0
-1.43,-0.1385,6.0
-1.519,-0.8035,0.0
-2.243,-0.6542,0.0
-0.9258,-0.09187,2.0
-2.873,-0.8758,0.0
1.702,-0.6208,1.0
0.5555,1.107,4.0
-0.1912,0.09256,5.0
-0.7649,-1.521,6.0
0.02818,0.7063,7.0
0.05793,0.1459,8.0
0.07284,1.865,9.0
-2.471,-1.642,0.0
1.377,-1.672,1.0
-0.5701,-0.6851,2.0
-0.7858,-0.03755,3.0
0.8652,1.291,4.0
-0.386,-0.007585,5.0
-1.469,0.1766,6.0
0.7731,1.431,7.0
0.3766,0.002906,8.0
-2.06,-1.74,0.0
1.892,-1.265,1.0
-0.5408,-0.307,2.0
-0.3287,0.04462,3.0
0.1406,1.058,4.0
-0.1312,-0.05377,5.0
-0.08298,-2.204,6.0
0.7409,1.633,7.0
0.8956,-0.1533,8.0
0.526,1.454,9.0
-0.09541,-0.2189,8.0
0.526,1.171,7.0
2.809,-0.7574,1.0
-0.2191,-0.03802,3.0
0.5591,1.765,7.0
-0.3216,0.05608,5.0
-0.7017,-0.05186,2.0
-0.06462,0.4649,8.0
-2.312,-1.23,0.0
0.4459,1.463,7.0
-0.3756,0.06741,5.0
0.4307,1.412,9.0
0.2249,1.412,9.0
-1.726,-1.084,0.0
0.5851,1.186,9.0
2.12,-1.08,1.0
2.816,-1.333,1.0
-0.2536,0.06387,5.0
0.04174,0.4469,8.0
0.0116,0.507,8.0
-0.3481,-2.433,6.0
-0.4036,-0.08577,3.0
-0.7816,0.007596,2.0
3.596,-1.052,1.0
0.2029,0.268,8.0
-0.2516,0.1201,3.0
-0.5905,-0.3714,2.0
-1.315,-0.2187,6.0
-0.3106,0.2304,5.0
-0.1644,-2.264,6.0
-0.8585,0.6903,7.0
-1.495,-0.7046,4.0
3.267,-0.9412,1.0
-0.2215,0.488,0.0
-0.551,-0.6893,5.0
-0.3941,-0.3049,3.0
2.676,-0.7797,1.0
-0.1126,1.933,9.0
-0.6291,-0.2809,2.0
3.439,-0.8653,1.0
-0.3755,2.234,9.0
-0.6066,-2.746,6.0
-1.557,-0.7598,0.0
-0.00837,1.716,4.0
-0.02143,-2.514,6.0
2.747,-1.673,1.0
0.587,1.868,7.0
0.049,0.3039,3.0
0.08024,0.2877,8.0
0.5266,1.446,7.0
-0.07469,-0.3557,2.0
0.1452,1.763,9.0
-0.8733,-1.442,6.0
-0.2805,-0.01347,5.0
0.1986,0.1475,8.0
-1.426,-0.4979,3.0
-0.5075,-0.595,5.0
0.4369,1.935,7.0
2.842,-1.291,1.0
-0.6539,-1.632,6.0
3.145,-1.015,1.0
-1.755,-0.5636,0.0
0.2076,1.359,9.0
-0.1377,-3.207,6.0
-0.2597,0.06041,2.0
-0.5691,0.2018,5.0
0.4619,1.064,4.0
-0.6945,-0.1405,2.0
-0.287,0.03271,3.0
0.09943,1.286,4.0
-0.8369,2.256,4.0
-1.031,-0.5318,6.0
-2.166,-0.526,0.0
-3.076,-0.8387,0.0
-0.6968,-0.1909,2.0
-3.144,-0.2488,0.0
2.914,-0.3067,1.0
-0.7968,-0.1557,2.0
-0.3045,0.4373,3.0
-0.1175,1.772,4.0
-0.2186,0.2787,5.0
-1.181,-0.1285,6.0
0.1544,2.649,7.0
-0.4121,0.3115,8.0
-0.8676,1.412,9.0
-2.863,-0.3433,0.0
2.814,-0.3028,1.0
-0.8631,0.1104,2.0
-0.4092,0.5696,3.0
-0.3205,1.29,4.0
-0.3802,0.5036,5.0
-1.203,-0.3026,6.0
-0.263,2.463,7.0
-0.2363,0.3023,8.0
-0.4002,1.207,9.0
-2.821,-0.454,0.0
3.254,-0.3038,1.0
-0.8221,-0.06338,2.0
-0.6284,0.6971,3.0
-0.3553,1.553,4.0
-0.4248,0.5874,5.0
-1.297,0.01857,6.0
0.2101,2.825,7.0
-0.2551,0.2262,8.0
-0.562,1.294,9.0
-0.542,0.5658,8.0
-1.069,-0.3365,6.0
-0.3551,0.3393,5.0
-2.523,0.119,0.0
-1.28,-0.1267,6.0
-0.2842,0.6532,8.0
-0.4791,1.553,9.0
-0.4564,1.283,4.0
2.954,-0.2303,1.0
0.02161,1.875,9.0
-0.5194,0.5411,5.0
-0.5716,0.7292,3.0
-1.094,-0.3212,0.0
-0.04307,1.484,4.0
